1308,1.648773,0
1309,1.536449,1
1310,1.720589,2
1311,1.481257,3
1312,1.652185,0
1313,1.534255,1
1314,1.720160,2
1315,1.481076,3
1316,1.653413,0
1317,1.536798,1
1318,1.722763,2
1319,1.482038,3
1320,1.652115,0
1321,1.531431,1
1322,1.721762,2
1323,1.480426,3
1324,1.650108,0
1325,1.533945,1
1326,1.719149,2
1327,1.480832,3
1328,1.651680,0
1329,1.532004,1
1330,1.720436,2
1331,1.478879,3
1332,1.648098,0
1333,1.535785,1
1334,1.719343,2
1335,1.478682,3
1336,1.648462,0
1337,1.535563,1
1338,1.719980,2
1339,1.477817,3
1340,1.648318,0
1341,1.534635,1
1342,1.720810,2
1343,1.477901,3
1344,1.650976,0
1345,1.533352,1
1346,1.725455,2
1347,1.478118,3
1348,1.648420,0
1349,1.535388,1
1350,1.718195,2
1351,1.481655,3
1352,1.653603,0
1353,1.534225,1
1354,1.720346,2
1355,1.478964,3
1356,1.650000,0
1357,1.537863,1
1358,1.721788,2
1359,1.478192,3
1360,1.653092,0
1361,1.537324,1
1362,1.720973,2
1363,1.478682,3
1364,1.650131,0
1365,1.533409,1
1366,1.720935,2
1367,1.479367,3
1368,1.645530,0
1369,1.536852,1
1370,1.720383,2
1371,1.482157,3
1372,1.649728,0
1373,1.535377,1
1374,1.722231,2
1375,1.480776,3
1376,1.650576,0
1377,1.541429,1
1378,1.719662,2
1379,1.480338,3
1380,1.653468,0
1381,1.533390,1
1382,1.717918,2
1383,1.477136,3
1384,1.651067,0
1385,1.536251,1
1386,1.721483,2
1387,1.477293,3
1388,1.652012,0
1389,1.537395,1
1390,1.719805,2
1391,1.480065,3
1392,1.651351,0
1393,1.535734,1
1394,1.721284,2
1395,1.477828,3
1396,1.649651,0
1397,1.532575,1
1398,1.721263,2
1399,1.481060,3
1400,1.649802,0
1401,1.535594,1
1402,1.716887,2
1403,1.481716,3
1404,1.649065,0
1405,1.535258,1
1406,1.722231,2
1407,1.478487,3
1408,1.652394,0
1409,1.535248,1
1410,1.720056,2
1411,1.481112,3
1412,1.647506,0
1413,1.536188,1
1414,1.720123,2
1415,1.482073,3
1416,1.649566,0
1417,1.534273,1
1418,1.720739,2
1419,1.479881,3
1420,1.647652,0
1421,1.534612,1
1422,1.722535,2
1423,1.479814,3
1424,1.648259,0
1425,1.536432,1
1426,1.716293,2
1427,1.475759,3
1428,1.649992,0
1429,1.535362,1
1430,1.720441,2
1431,1.478214,3
1432,1.649699,0
1433,1.532203,1
1434,1.720439,2
1435,1.476769,3
1436,1.649702,0
1437,1.535523,1
1438,1.716487,2
1439,1.478955,3
1440,1.651576,0
1441,1.538098,1
1442,1.716992,2
1443,1.480680,3
1444,1.647528,0
1445,1.532309,1
1446,1.723192,2
1447,1.481336,3
1448,1.648392,0
1449,1.535438,1
1450,1.721284,2
1451,1.480363,3
1452,1.654495,0
1453,1.536212,1
1454,1.714014,2
1455,1.479420,3
1456,1.648527,0
1457,1.534592,1
1458,1.720027,2
1459,1.478698,3
1460,1.647830,0
1461,1.537727,1
1462,1.721195,2
1463,1.478659,3
1464,1.651359,0
1465,1.536350,1
1466,1.722535,2
1467,1.477889,3
1468,1.651560,0
1469,1.533784,1
1470,1.722310,2
1471,1.479615,3
1472,1.645456,0
1473,1.535071,1
1474,1.716432,2
1475,1.479566,3
1476,1.649884,0
1477,1.534197,1
1478,1.717026,2
1479,1.477769,3
1480,1.648311,0
1481,1.534504,1
1482,1.722577,2
1483,1.481418,3
1484,1.649056,0
1485,1.537548,1
1486,1.717264,2
1487,1.481370,3
1488,1.649650,0
1489,1.535473,1
1490,1.721277,2
1491,1.478641,3
1492,1.651602,0
1493,1.534981,1
1494,1.724824,2
1495,1.479391,3
1496,1.652538,0
1497,1.536294,1
1498,1.717652,2
